dms_orig,dms_dest,dms_mode,sctg2,tons_2015,value_2015
17,32,1,40,9.1093,96.0761
17,32,5,40,2.667,73.7715
17,33,1,40,4.912,26.7159
17,33,5,40,1.0254,31.2696
17,34,1,40,75.0497,297.2886
17,34,5,40,4.2722,108.5369
17,35,1,40,1.6103,10.814
17,35,5,40,3.5276,40.9687
17,36,1,40,71.0648,660.3085
17,36,4,40,0.1769,31.9639
17,36,5,40,11.8046,517.4423
17,37,1,40,26.2036,357.5341
17,37,4,40,0.2073,12.2919
17,37,5,40,5.1634,226.5913
17,38,1,40,23.8675,83.9329
17,38,5,40,1.9954,52.7331
17,39,1,40,84.5255,429.9484
17,39,2,40,0.6086,15.1721
17,39,4,40,0.1515,9.164
17,39,5,40,14.6747,445.6888
17,40,1,40,15.7086,72.3194
17,40,4,40,0.0001,0.2554
17,40,5,40,7.9259,243.9392
17,41,1,40,12.457,137.7862
17,41,4,40,0.1018,1.0689
17,41,5,40,1.1915,28.7566
17,42,1,40,88.1882,530.4059
17,42,4,40,0.2521,4.1906
17,42,5,40,11.9641,257.6501
17,44,1,40,1.0539,3.9222
17,44,5,40,0.2569,31.8005
17,45,1,40,15.855,76.0895
17,45,4,40,0.2613,17.747
17,45,5,40,2.5087,86.6944
17,46,1,40,8.569,14.6133
17,46,5,40,2.5941,29.4488
17,47,1,40,79.8401,304.6362
17,47,5,40,4.9478,102.0277
17,48,1,40,92.9619,637.279
17,48,4,40,0.1886,10.3939
17,48,5,40,36.4134,733.5748
17,49,1,40,4.3037,110.2092
17,49,5,40,2.4868,49.7157
17,50,1,40,0.2136,1.6663
17,50,5,40,0.2943,7.3145
17,51,1,40,25.4466,165.7502
17,51,4,40,0.159,3.4153
17,51,5,40,2.7344,105.875
17,53,1,40,16.9147,96.9574
17,53,4,40,0.0001,1.356
17,53,5,40,7.5517,208.3634
17,54,1,40,7.6785,29.0373
17,54,5,40,1.216,21.3
17,55,1,40,184.272,913.0784
17,55,4,40,0.00010962,0.00076756
17,55,5,40,19.3203,512.3659
17,56,1,40,0.3455,1.561
17,56,5,40,0.2085,14.3446
18,1,1,40,5.4046,38.5662
18,1,5,40,0.8089,17.236
18,2,1,40,0.1426,1.2548
18,2,4,40,0.4557,1.265
18,4,1,40,6.4725,36.8309
18,4,5,40,0.6236,7.1082
18,5,1,40,5.7549,63.5197
18,5,5,40,0.5277,4.3336
18,6,1,40,110.9664,398.175
18,6,4,40,0.1097,0.9946
18,6,5,40,14.2994,279.1861
18,8,1,40,27.4811,277.4045
18,8,5,40,0.6493,5.5051
18,9,1,40,3.933,32.2647
18,9,5,40,0.9233,6.2747
18,10,1,40,3.1409,20.8561
18,10,5,40,0.1451,0.4863
18,11,1,40,0.2088,0.9696
18,11,5,40,0.2109,0.3361
18,12,1,40,17.3323,153.3998
18,12,4,40,0.0001,0.8232
18,12,5,40,2.3383,65.6316
18,13,1,40,15.7627,150.5352
18,13,5,40,1.2041,19.2956
18,15,5,40,0.4486,0.8279
18,16,1,40,7.3949,23.0693
18,16,5,40,0.0844,1.0732
18,17,1,40,1348.9189,811.8879
18,17,5,40,2.9332,84.0653
18,18,1,40,2764.3825,2641.1215
18,18,5,40,19.7857,219.0275
18,19,1,40,14.5553,128.4242
18,19,5,40,0.6049,15.1313
18,20,1,40,18.2253,164.6938
18,20,5,40,1.1217,10.5139
18,21,1,40,97.0253,407.2455
18,21,5,40,3.7972,78.1486
18,22,1,40,3.15,17.7964
18,22,5,40,1.1142,40.4836
18,23,1,40,7.2121,23.3693
18,23,5,40,0.4899,1.5087
18,24,1,40,9.3039,115.2172
18,24,5,40,1.5922,39.6794
18,25,1,40,5.2887,78.8898
18,25,5,40,1.1206,28.7152
18,26,1,40,405.6672,1433.0809
18,26,5,40,1.6867,58.7838
18,27,1,40,70.614,549.1016
18,27,5,40,1.1458,8.0142
18,28,1,40,4.0169,42.0728
18,28,5,40,0.8688,22.8356
18,29,1,40,57.7822,577.2026
18,29,5,40,1.3038,24.4259
18,30,1,40,1.3998,3.2955
18,30,5,40,0.2278,0.5561
18,31,1,40,4.6931,15.195
18,31,5,40,0.8607,13.9803
18,32,1,40,1.5072,8.1763
18,32,5,40,0.7484,7.8718
18,33,1,40,2.481,10.7134
18,33,5,40,0.6691,3.6773
18,34,1,40,10.753,154.0578
18,34,5,40,0.8817,8.7526
18,35,1,40,0.973,8.101
18,35,5,40,0.3401,5.0224
18,36,1,40,16.3402,163.1845
18,36,5,40,2.1024,22.3941
18,37,1,40,41.3646,248.2545
18,37,5,40,1.1541,26.4704
18,38,1,40,15.466,43.3763
18,38,4,40,0.1205,0.0193
18,38,5,40,0.2534,6.4423
18,39,1,40,345.0976,737.0445
18,39,5,40,2.761,63.4111
18,40,1,40,4.7436,44.6296
18,40,5,40,0.8844,6.4092
18,41,1,40,8.918,58.3472
18,41,5,40,0.5535,4.9915
18,42,1,40,74.3358,390.2478
18,42,5,40,2.285,48.1239
18,44,1,40,0.1975,0.1847
18,44,5,40,0.3573,4.7582
18,45,1,40,25.4583,88.7263
18,45,5,40,0.9271,21.4638
18,46,1,40,3.3278,13.8766
18,46,5,40,0.2865,3.967
18,47,1,40,34.4853,209.9558
18,47,5,40,3.4918,43.2566
18,48,1,40,74.3302,320.6353
18,48,4,40,0.1108,0.5928
18,48,5,40,3.2439,56.4287
18,49,1,40,4.2792,22.8096
18,49,5,40,0.5151,2.0478
18,50,1,40,1.0106,5.9822
18,51,1,40,17.5136,145.7812
18,51,5,40,1.731,12.6409
18,53,1,40,19.0607,54.7616
18,53,5,40,1.1319,27.1878
18,54,1,40,23.4898,107.519
18,54,5,40,0.3667,3.0734
18,55,1,40,111.7567,591.2947
18,55,5,40,1.3523,29.7833
18,56,1,40,0.3828,1.1337
18,56,5,40,0.0559,0.2303
19,1,1,40,1.5321,20.1817
19,1,5,40,0.2423,2.7348
19,2,1,40,0.3134,1.7235
19,4,1,40,1.8832,13.0176
19,4,2,40,130.2535,23.3162
19,4,5,40,0.271,4.3579
19,5,1,40,4.9784,22.4273
19,5,5,40,0.1381,2.6313
19,6,1,40,2.7978,13.9269
19,6,4,40,0.0001,0.7794
19,6,5,40,1.0901,39.8893
19,8,1,40,17.4836,25.8822
19,8,2,40,110.6187,45.4503
19,8,5,40,0.2922,8.3031
19,9,1,40,0.3524,3.8608
19,9,5,40,0.1951,3.112
19,10,1,40,0.0095,0.9369
19,10,5,40,0.2117,0.368
19,11,1,40,0.0925,0.43
19,11,5,40,0.0001,0.0248
19,12,1,40,2.7087,32.5073
19,12,4,40,0.0001,0.138
19,12,5,40,1.0503,14.6294
19,13,1,40,2.4001,29.8345
19,13,4,40,0.0595,0.803
19,13,5,40,1.2299,19.5891
19,15,5,40,0.4374,0.8511
19,16,1,40,4.3167,14.9332
19,16,5,40,0.0817,0.8961
19,17,1,40,124.2461,167.2541
19,17,4,40,0.0001,0.0782
19,17,5,40,0.4211,23.5621
19,18,1,40,7.7845,45.3235
19,18,5,40,0.4426,48.4433
19,19,1,40,371.7286,1015.9978
19,19,5,40,0.6637,20.2022
19,20,1,40,39.2382,123.5829
19,20,5,40,0.3248,5.1245
19,21,1,40,0.7803,4.3122
19,21,5,40,0.1679,5.235
19,22,1,40,2.2008,19.4517
19,22,5,40,0.3014,1.0945
19,23,1,40,1.3121,2.5301
19,23,5,40,0.1267,2.0938
19,24,1,40,8.8463,30.3178
19,24,5,40,0.2999,4.4306
19,25,1,40,1.03,8.7749
19,25,5,40,0.3531,4.8924
19,26,1,40,10.6577,55.8063
19,26,5,40,0.4202,39.0585
19,27,1,40,69.1521,243.4858
19,27,2,40,13.0733,1.1472
19,27,5,40,0.672,19.8764
19,28,1,40,1.2204,5.9542
19,28,5,40,0.1229,0.2978
19,29,1,40,128.4798,173.2102
19,29,5,40,0.4614,9.2107
19,30,1,40,1.0251,8.5622
19,30,5,40,0.0771,0.9374
19,31,1,40,76.6454,175.4764
19,31,5,40,1.1594,31.1587
19,32,1,40,0.4075,1.0682
19,32,5,40,0.1187,0.2354
19,33,1,40,0.3714,0.9475
19,33,5,40,0.2195,5.5448
19,34,1,40,3.3903,22.5246
19,34,5,40,0.3329,4.6251
19,35,1,40,0.3729,3.7036
19,35,5,40,0.1549,4.146
19,36,1,40,9.7636,115.3507
19,36,2,40,26.9452,10.0942
19,36,5,40,0.7108,15.0496
19,37,1,40,8.4838,25.4072
19,37,5,40,0.5258,6.5871
19,38,1,40,7.9823,18.0042
19,38,5,40,0.108,2.9444
19,39,1,40,58.5086,156.8999
19,39,5,40,0.7786,9.9264
19,40,1,40,7.5618,39.832
19,40,4,40,0.0001,0.4703
19,40,5,40,3.0832,25.8084
19,41,1,40,1.2337,5.4888
19,41,5,40,0.184,5.1562
19,42,1,40,2.1493,25.7068
19,42,4,40,0.0001,1.9369
19,42,5,40,0.779,18.8782
19,44,1,40,0.0679,0.8689
19,44,5,40,0.0001,0.0839
19,45,1,40,3.1699,24.9651
19,45,5,40,0.2496,2.3404
19,46,1,40,8.054,37.3576
19,46,5,40,0.2249,2.0874
19,47,1,40,21.9319,58.2332
19,47,5,40,0.4513,3.1239
19,48,1,40,76.6167,116.8347
19,48,2,40,50.7081,8.8358
19,48,5,40,1.8238,34.6717
19,49,1,40,1.3071,34.7904
19,49,5,40,1.2453,12.3746
19,50,1,40,0.0326,0.1513
19,50,5,40,0.1819,0.3223
19,51,1,40,1.5237,44.5191
19,51,5,40,0.4682,7.0155
19,53,1,40,14.6268,27.2093
19,53,2,40,5.5561,7.0768
19,53,5,40,0.2341,12.154
19,54,1,40,0.3856,3.2375
19,54,5,40,0.1058,1.3358
19,55,1,40,9.6445,87.0878
19,55,5,40,0.6951,16.5022
19,56,1,40,2.5995,11.2656
19,56,5,40,0.068,0.7872
20,1,1,40,0.675,6.3492
20,1,4,40,0.0388,0.7758
20,1,5,40,0.8693,12.6766
20,2,1,40,0.4816,9.2043
20,4,1,40,7.2675,41.7788
20,4,4,40,0.0673,1.7656
20,4,5,40,0.6646,12.809
20,5,1,40,5.8486,20.056
20,5,4,40,1.154E-06,0.13951
20,5,5,40,0.3755,12.2704
20,6,1,40,11.619,68.5725
20,6,4,40,0.671,6.2109
20,6,5,40,2.7648,59.7559
20,8,1,40,9.883,25.1325
20,8,4,40,0.0135,0.0193
20,8,5,40,0.7027,12.6845
20,9,1,40,0.5958,1.9603
20,9,4,40,0.0001,1.8651
20,9,5,40,0.5484,9.3607
20,10,1,40,0.3573,3.6413
20,10,5,40,0.1326,0.8901
20,11,1,40,0.0527,0.2444
20,11,5,40,0.2068,1.1796
20,12,1,40,7.4047,38.8562
20,12,5,40,1.8011,36.4066
20,13,1,40,2.9652,28.3515
20,13,4,40,0.0099,1.4257
20,13,5,40,1.1461,15.748
20,15,4,40,0.241,0.278
20,15,5,40,0.6525,4.1408
20,16,1,40,0.432,1.4886
20,16,5,40,0.255,0.7705
20,17,1,40,9.5731,152.6243
20,17,4,40,0.0992,0.9424
20,17,5,40,1.2947,30.1504
20,18,1,40,1.7844,15.7098
20,18,5,40,0.8519,5.9265
20,19,1,40,4.5776,17.8963
20,19,4,40,0.1127,0.7837
20,19,5,40,0.6393,18.065
20,20,1,40,297.8617,2094.4828
20,20,5,40,1.7806,48.6558
20,21,1,40,1.6135,28.7706
20,21,4,40,0.141,0.0642
20,21,5,40,0.5338,5.9193
20,22,1,40,3.1397,31.0464
20,22,5,40,0.769,10.0274
20,23,1,40,0.3412,1.6118
20,23,5,40,0.2319,2.0764
20,24,1,40,1.2429,8.5493
20,24,5,40,0.8118,12.217
20,25,1,40,1.1885,9.6216
20,25,4,40,0.1247,4.538
20,25,5,40,0.5376,7.4908
20,26,1,40,3.6331,45.1766
20,26,5,40,0.9817,25.0081
20,27,1,40,9.9945,52.2338
20,27,4,40,0.1183,4.7475
20,27,5,40,0.707,13.9891
20,28,1,40,0.9058,5.1565
20,28,5,40,0.2738,6.5883
20,29,1,40,83.3026,199.4167
20,29,4,40,0.88866,5.2762
20,29,5,40,1.1943,16.9621
20,30,1,40,1.2697,8.1056
20,30,5,40,0.1018,1.4403
20,31,1,40,15.1517,42.6247
20,31,4,40,0.0082317,0.01694
20,31,5,40,1.297,20.6201
20,32,1,40,0.9457,5.1803
20,32,5,40,0.5252,4.7582
20,33,1,40,0.2975,3.504
20,33,5,40,0.5717,2.065
20,34,1,40,1.8231,13.3994
20,34,5,40,0.9412,18.9386
20,35,1,40,0.6534,2.2865
20,35,5,40,0.3849,2.5967
20,36,1,40,4.7628,42.5164
20,36,4,40,0.0001,6.4078
20,36,5,40,1.7614,29.9499
20,37,1,40,2.0705,9.0325
20,37,4,40,0.0793,1.1218
20,37,5,40,1.0601,13.71
20,38,1,40,8.5171,15.6897
20,38,5,40,0.3663,7.8254
20,39,1,40,5.6248,41.2545
20,39,5,40,1.5241,17.6235
20,40,1,40,27.7651,60.7463
20,40,4,40,0.0056025,0.011811
20,40,5,40,1.5891,25.463
20,41,1,40,0.638,3.7559
20,41,5,40,0.4294,7.0009
20,42,1,40,9.2823,125.3809
20,42,5,40,1.7307,33.2619
20,44,1,40,0.0338,0.1571
20,44,5,40,0.1372,0.9347
20,45,1,40,8.7685,133.2968
20,45,5,40,0.7729,21.4887
20,46,1,40,0.6148,8.2352
20,46,5,40,0.4003,4.7913
20,47,1,40,8.6844,87.6638
20,47,5,40,1.0983,10.6495
20,48,1,40,49.5538,216.5497
20,48,4,40,0.1128,0.7649
20,48,5,40,5.8092,52.4555
20,49,1,40,1.4651,17.5795
20,49,5,40,0.4344,11.3766
20,50,1,40,0.137,0.0988
20,50,5,40,0.1295,0.9705
20,51,1,40,1.6992,15.9458
20,51,5,40,0.9504,8.2669
20,53,1,40,1.5456,11.9244
20,53,4,40,0.0277,0.3771
20,53,5,40,0.7274,8.9817
20,54,1,40,1.0202,21.1904
20,54,5,40,0.2204,5.9619
20,55,1,40,2.5929,24.3338
20,55,5,40,0.6352,13.2216
20,56,1,40,2.0082,5.5219
20,56,5,40,0.2648,1.6315
21,1,1,40,8.9361,34.4669
21,1,4,40,0.0001,2.5146
21,1,5,40,0.4695,9.3337
21,2,1,40,0.4154,1.3374
21,2,4,40,0.0001,0.1082
21,4,1,40,2.5546,12.0211
21,4,5,40,0.8954,9.2335
21,5,1,40,5.8603,25.4019
21,5,5,40,0.3377,2.0682
21,6,1,40,27.0446,244.2778
21,6,4,40,0.0001,0.1185
21,6,5,40,1.8651,64.343
21,8,1,40,2.8326,12.3424
21,8,5,40,0.5473,4.3342
21,9,1,40,1.2272,6.0303
21,9,5,40,0.4937,9.0252
21,10,1,40,0.0792,0.3685
21,10,5,40,0.3317,2.6359
21,11,1,40,0.0654,0.3045
21,11,5,40,0.2605,2.6594
21,12,1,40,14.16,105.6549
21,12,5,40,4.9886,137.5481
21,13,1,40,21.5768,109.613
21,13,4,40,0.16,0.3255
21,13,5,40,0.6986,21.326
21,15,4,40,0.0001,0.8318
21,15,5,40,0.6998,3.7707
21,16,1,40,0.4498,1.218
21,16,5,40,0.1589,1.8324
21,17,1,40,25.8304,131.7755
21,17,5,40,1.9039,93.2353
21,18,1,40,49.2188,183.6479
21,18,5,40,1.4764,55.1177
21,19,1,40,12.1852,44.538
21,19,5,40,0.7866,29.5902
21,20,1,40,7.6946,42.6557
21,20,5,40,0.5537,10.2524
21,21,1,40,189.1398,795.7635
21,21,5,40,1.3362,56.9764
21,22,1,40,1.8074,9.0432
21,22,5,40,0.4898,3.2946
21,23,1,40,0.5441,12.4417
21,23,5,40,0.3389,3.6013
21,24,1,40,11.8089,30.0884
21,24,5,40,0.8299,93.2577
21,25,1,40,2.2925,53.6011
21,25,5,40,0.4518,31.3661
21,26,1,40,4.5055,31.082
21,26,5,40,0.7458,18.2014
21,27,1,40,1.9296,36.5902
21,27,4,40,0.0377,1.1791
21,27,5,40,0.558,9.8815
21,28,1,40,4.8011,39.6218
21,28,5,40,0.2648,23.6754
21,29,1,40,15.8848,92.1055
21,29,5,40,0.9476,25.2841
21,30,1,40,0.367,1.6789
21,30,5,40,0.2828,1.0708
21,31,1,40,1.5646,2.9487
21,31,5,40,0.4691,21.4426
21,32,1,40,0.7077,4.04
21,32,5,40,0.4206,4.9927
21,33,1,40,0.838,2.1874
21,33,5,40,0.2573,1.393
21,34,1,40,6.2172,44.9365
21,34,4,40,0.0001,40.7321
21,34,5,40,0.8334,33.3378
21,35,1,40,1.1877,4.8357
21,35,5,40,0.302,1.2151
21,36,1,40,12.2948,148.9074
21,36,5,40,2.2353,52.562
21,37,1,40,8.8488,52.1297
21,37,5,40,0.8265,13.8696
21,38,1,40,1.2093,13.7035
21,38,5,40,0.0997,0.2651
21,39,1,40,56.7716,179.5811
21,39,5,40,1.7037,60.6966
21,40,1,40,8.003,61.465
21,40,5,40,1.2588,12.999
21,41,1,40,2.3873,55.4252
21,41,5,40,0.8549,8.6111
21,42,1,40,22.3502,95.7657
21,42,5,40,1.1264,20.0665
21,44,1,40,0.1585,0.4373
21,44,5,40,0.2109,1.1732
21,45,1,40,1.3118,6.4087
21,45,5,40,0.5393,2.4955
21,46,1,40,0.5094,1.4923
21,46,5,40,0.1889,1.7024
21,47,1,40,48.3414,174.815
21,47,5,40,1.1434,21.6137
21,48,1,40,29.7591,246.8609
21,48,4,40,0.1083,0.381
21,48,5,40,1.8897,34.4936
21,49,1,40,2.311,16.1932
21,49,4,40,0.0001,25.2874
21,49,5,40,0.2859,9.1992
21,50,1,40,0.3181,1.108
21,50,4,40,0.163,0.5221
21,50,5,40,0.2005,15.2339
21,51,1,40,13.7039,89.6748
21,51,5,40,1.428,31.0463
21,53,1,40,3.7819,22.3294
21,53,5,40,0.588,8.3197
21,54,1,40,12.1787,32.4667
21,54,5,40,0.3231,11.8168
21,55,1,40,7.0392,29.6262
21,55,5,40,0.6399,18.4173
21,56,1,40,0.974,4.3546
21,56,5,40,0.1183,0.4111
22,1,1,40,34.64,130.1242
22,1,4,40,0.0001,0.1886
22,1,5,40,1.552,29.677
22,2,1,40,0.2997,2.5788
22,2,4,40,0.1372,1.8491
22,4,1,40,0.682,5.8512
22,4,5,40,0.6155,21.7554
22,5,1,40,17.8721,36.3987
22,5,5,40,0.3934,20.6035
22,6,1,40,21.1961,124.9895
22,6,4,40,0.0001,0.2819
22,6,5,40,2.1743,110.5724
22,8,1,40,1.1309,55.5407
22,8,4,40,0.1582,0.2754
22,8,5,40,0.7675,25.9044
22,9,1,40,0.1473,0.6839
22,9,5,40,0.6824,3.1431
22,10,1,40,0.0644,8.4749
22,10,5,40,0.4088,4.9227
22,11,1,40,0.0441,0.2046
22,11,5,40,0.1475,1.3801
22,12,1,40,9.7376,48.7436
22,12,4,40,0.0001,0.0279
22,12,5,40,1.7875,104.8751
22,13,1,40,4.5711,15.7771
22,13,4,40,0.1253,0.3591
22,13,5,40,0.9063,32.6318
22,15,5,40,0.1237,0.5953
22,16,1,40,0.3808,0.209
22,16,5,40,0.1268,0.2917
22,17,1,40,0.6343,3.4594
22,17,4,40,0.0399,0.1322
22,17,5,40,0.8864,24.0373
22,18,1,40,6.9967,33.6526
22,18,4,40,0.2221,1.3212
22,18,5,40,1.0226,80.3489
22,19,1,40,1.7184,4.4256
22,19,5,40,0.3565,75.4222
22,20,1,40,5.0595,6.5296
22,20,5,40,0.5056,2.9112
22,21,1,40,0.6816,8.9624
22,21,5,40,0.8733,27.0118
22,22,1,40,454.3441,1746.5298
22,22,4,40,0.0001,0.2437
22,22,5,40,9.8301,351.797
22,23,1,40,4.9314,12.999
22,23,5,40,0.2464,10.178
22,24,1,40,3.3534,11.1779
22,24,5,40,0.715,28.7518
22,25,1,40,0.5831,1.4265
22,25,5,40,0.3893,103.385
22,26,1,40,0.6842,3.2137
22,26,4,40,0.0001,0.1413
22,26,5,40,0.8719,55.2659
22,27,1,40,0.1664,0.7729
22,27,4,40,0.1718,0.3141
22,27,5,40,0.8496,16.9448
22,28,1,40,6.1951,55.7606
22,28,5,40,7.5805,91.9119
22,29,1,40,0.7224,3.3572
22,29,5,40,1.0094,38.4659
22,30,1,40,0.6064,3.4936
22,30,5,40,0.2793,31.0061
22,31,1,40,0.2414,0.5392
22,31,5,40,0.4805,30.3175
22,32,1,40,2.7966,9.5152
22,32,5,40,0.3713,1.0394
22,33,1,40,0.0092,0.0431
22,33,5,40,0.3161,1.3067
22,34,1,40,0.1776,0.8254
22,34,5,40,0.9731,11.3393
22,35,1,40,0.18,1.5543
22,35,5,40,0.3097,27.1526
22,36,1,40,3.8693,10.2984
22,36,4,40,0.2081,1.0142
22,36,5,40,1.0865,56.7884
22,37,1,40,2.2183,7.1956
22,37,5,40,1.0076,78.2706
22,38,1,40,0.1825,0.3916
22,38,5,40,0.42,3.3882
22,39,1,40,21.7601,81.2077
22,39,4,40,0.1702,0.2694
22,39,5,40,1.2497,19.439
22,40,1,40,3.0715,17.5474
22,40,4,40,0.0001,0.306
22,40,5,40,0.7972,29.949
22,41,1,40,1.9263,4.0442
22,41,4,40,0.0001,0.0974
22,41,5,40,0.5605,21.372
22,42,1,40,60.9732,236.0129
22,42,5,40,0.9734,9.2637
22,44,1,40,0.0076,0.0357
22,45,1,40,0.6989,3.2471
22,45,5,40,0.5626,9.1946
22,46,1,40,0.01,0.046
22,46,5,40,0.0001,0.0063
22,47,1,40,1.8865,17.743
22,47,5,40,1.2215,44.1
22,48,1,40,65.9309,357.0572
22,48,4,40,0.186,2.6746
22,48,5,40,2.7349,305.0396
22,49,1,40,0.2961,2.8229
22,49,5,40,0.5185,33.3298
22,50,1,40,0.0312,0.1446
22,51,1,40,1.7346,18.3531
22,51,5,40,0.8055,18.2958
22,53,1,40,0.5175,2.5057
22,53,5,40,0.6147,52.8378
22,54,1,40,0.4685,3.8912
22,54,5,40,0.3753,7.2944
22,55,1,40,0.6905,1.76
22,55,5,40,0.5302,18.3751
22,56,1,40,0.041,0.1904
22,56,4,40,0.0788,0.172
22,56,5,40,0.2921,5.5464
23,1,1,40,1.1618,24.16
23,1,5,40,0.1729,8.8975
23,2,1,40,0.1112,1.644
23,4,1,40,0.3695,1.9607
23,4,5,40,0.1923,2.4518
23,5,1,40,0.3684,1.3878
23,5,5,40,0.0001,0.0052
23,6,1,40,2.6989,19.0465
23,6,5,40,0.3184,28.7249
23,8,1,40,0.4645,2.9736
23,8,5,40,0.1431,1.1651
23,9,1,40,3.2085,12.4861
23,9,5,40,0.2844,15.2309
23,10,1,40,0.047,0.2183
23,10,5,40,0.1599,0.38
23,11,1,40,0.0653,0.3032
23,11,5,40,0.1372,4.6163
23,12,1,40,2.7123,13.8296
23,12,5,40,0.2888,16.9073
23,13,1,40,2.7731,13.4425
23,13,5,40,0.1726,7.395
23,15,5,40,0.0762,0.354
23,16,1,40,0.1525,0.9903
23,16,5,40,0.054,2.2942
23,17,1,40,5.5537,30.202
23,17,5,40,0.2685,20.3252
23,18,1,40,0.2964,0.9741
23,18,5,40,0.1214,0.5474
23,19,1,40,0.3315,1.2482
23,19,5,40,0.0811,1.2026
23,20,1,40,0.4588,0.8128
23,20,5,40,0.2811,8.2501
23,21,1,40,0.8242,201.6834
23,21,5,40,0.226,1.1938
23,22,1,40,0.4793,3.6599
23,22,5,40,0.2531,2.0885
23,23,1,40,7876.9292,370.1446
23,23,5,40,1.2063,36.3557
23,24,1,40,0.803,4.1569
23,24,5,40,0.2075,6.0757
23,25,1,40,11.1358,32.9929
23,25,5,40,0.1995,58.0125
23,26,1,40,3.3425,15.1261
23,26,5,40,0.2701,13.2318
23,27,1,40,0.297,1.111
23,27,5,40,0.2393,4.0267
23,28,1,40,0.1834,0.0994
23,28,5,40,0.0822,0.9556
23,29,1,40,0.7069,87.9117
23,29,5,40,0.2803,2.8588
23,30,1,40,0.0576,0.2675
23,31,1,40,0.0246,0.1142
23,31,5,40,0.1685,0.3347
23,32,1,40,0.0232,0.1076
23,32,5,40,0.1624,0.95
23,33,1,40,1580.4489,46.6995
23,33,5,40,0.1726,6.6589
23,34,1,40,0.4404,1.9451
23,34,5,40,0.2435,31.8966
23,35,1,40,0.0521,0.242
23,35,5,40,0.1016,0.9446
23,36,1,40,5.5934,26.7822
23,36,5,40,0.3676,13.759
23,37,1,40,1.9439,7.0808
23,37,5,40,0.2805,5.0346
23,38,1,40,0.0056,0.0261
23,39,1,40,3.023,7.5368
23,39,5,40,0.4007,10.9976
23,40,1,40,0.2549,1.2058
23,40,5,40,0.1718,0.3366
23,41,1,40,0.4062,0.7986
23,41,5,40,0.1724,10.591
23,42,1,40,6.7909,133.1515
23,42,5,40,0.3955,35.7158
23,44,1,40,5.1836,5.8253
23,44,5,40,0.1,2.739
23,45,1,40,2.0965,21.6632
23,45,5,40,0.1293,1.9968
23,46,1,40,0.0096,0.0449
23,47,1,40,0.7024,2.0668
23,47,5,40,0.283,2.2649
23,48,1,40,1.4257,15.9223
23,48,4,40,0.0001,4.1261
23,48,5,40,0.2506,26.7598
23,49,1,40,0.1648,0.2866
23,49,5,40,0.1128,0.2354
23,50,1,40,5.4031,6.8863
23,50,5,40,0.1154,8.2431
23,51,1,40,5.9937,22.082
23,51,5,40,0.2634,14.5834
23,53,1,40,0.4022,2.7449
23,53,5,40,0.0994,0.9521
23,54,1,40,0.3243,2.1762
23,54,5,40,0.0787,0.9549
23,55,1,40,0.4157,1.4738
23,55,5,40,0.2119,1.1602
23,56,5,40,0.0001,3.821
24,1,1,40,12.4294,119.8812
24,1,4,40,0.0746,3.1469
24,1,5,40,0.7845,23.8554
24,2,1,40,0.4463,3.1618
24,4,1,40,36.4508,1008.4942
24,4,4,40,0.0206,0.0263
24,4,5,40,0.583,40.5089
24,5,1,40,5.8042,23.9251
24,5,5,40,0.2715,6.767
24,6,1,40,37.1593,470.528
24,6,4,40,0.2879,3.726
24,6,5,40,1.538,95.0864
24,8,1,40,1.0461,6.0254
24,8,5,40,0.5931,38.2891
24,9,1,40,0.8262,3.7269
24,9,4,40,0.0001,0.0898
24,9,5,40,0.5524,30.8405
24,10,1,40,24.1264,113.7649
24,10,5,40,0.4544,13.5654
24,11,1,40,22.0827,63.2573
24,11,5,40,0.8701,6.7836
24,12,1,40,5.7008,53.9754
24,12,5,40,1.8061,103.8141
24,13,1,40,13.6591,227.1854
24,13,5,40,0.5432,56.5216
24,15,5,40,0.5454,2.6635
24,16,1,40,0.0333,0.155
24,16,5,40,0.183,2.4592
24,17,1,40,19.8287,135.4376
24,17,4,40,0.3258,6.7831
24,17,5,40,0.9236,79.418
24,18,1,40,1.4086,9.7871
24,18,5,40,0.9262,133.7784
24,19,1,40,0.3323,19.2965
24,19,5,40,0.3262,35.2041
24,20,1,40,1.9917,20.1935
24,20,5,40,0.4182,5.8633
24,21,1,40,2.7522,29.8388
24,21,4,40,0.0459,3.5593
24,21,5,40,0.5825,29.3055
24,22,1,40,0.5772,2.1173
24,22,5,40,0.686,24.5744
24,23,1,40,1.1224,5.743
24,23,5,40,0.2766,29.3715
24,24,1,40,226.7181,1363.5993
24,24,5,40,6.2094,380.1144
24,25,1,40,7.2758,47.9552
24,25,5,40,0.6073,63.941
24,26,1,40,1.9211,14.8537
24,26,5,40,0.6223,33.6818
24,27,1,40,5.7027,29.2741
24,27,4,40,0.02,0.3304
24,27,5,40,0.5787,12.9365
24,28,1,40,0.5777,19.1945
24,28,5,40,0.1849,0.4805
24,29,1,40,1.5919,7.6596
24,29,5,40,0.7008,25.2319
24,30,1,40,0.0671,0.4394
24,30,5,40,0.1354,0.3014
24,31,1,40,0.0975,0.4527
24,31,5,40,0.3097,2.537
24,32,1,40,0.751,5.1465
24,32,5,40,0.3512,15.8271
24,33,1,40,0.4759,2.9362
24,33,5,40,0.4957,23.3537
24,34,1,40,15.6166,52.8511
24,34,5,40,0.9163,203.3321
